player_id,name,last_year,team,teams,pos,off_runs_per_inning,pit_runs_per_inning,fld_runs_per_inning,off_innings,pit_innings,fld_innings,off_raa,pit_raa,fld_raa,total_raa,off_war,pit_war,fld_war,total_war,seasons_played,first_year,last_year_played,off_war_per_season,pit_war_per_season,fld_war_per_season,total_war_per_season,off_war_full_season_rate,pit_war_full_season_rate,fld_war_full_season_rate,pos_group,off_pos_z,fld_pos_z,pit_pos_z
tatif002,Fernando Tatis Jr.,2026.0,SD,SD,RF,0.0009400073904544115,,,167,0,0,0.15698123420588672,,,0.15698123420588672,0.015698123420588673,,,0.015698123420588673,1,2026,2026,0.015698123420588673,,,0.015698123420588673,0.0658005173318088,,,RF,,,
kleiw001,Will Klein,2026.0,LAD,LAD,P,,0.008666008710861206,,0,18,0,,0.1559881567955017,,0.1559881567955017,,0.015598815679550172,,0.015598815679550172,1,2026,2026,,0.015598815679550172,,0.015598815679550172,,0.17332017421722412,,P,,,
larnt001,Trevor Larnach,2026.0,MIN,MIN,LF,0.0013106947299093008,,,116,0,0,0.1520405886694789,,,0.1520405886694789,0.01520405886694789,,,0.01520405886694789,1,2026,2026,0.01520405886694789,,,0.01520405886694789,0.09174863109365106,,,LF,,,
sabre001,Erik Sabrowski,2026.0,CLE,CLE,P,,0.006565519142895937,,0,23,0,,0.15100694028660655,,0.15100694028660655,,0.015100694028660655,,0.015100694028660655,1,2026,2026,,0.015100694028660655,,0.015100694028660655,,0.13131038285791874,,P,,,
x702275,JR Ritchie,2026.0,ATL,ATL,P,,0.007906772196292877,,0,19,0,,0.15022867172956467,,0.15022867172956467,,0.015022867172956467,,0.015022867172956467,1,2026,2026,,0.015022867172956467,,0.015022867172956467,,0.15813544392585754,,P,,,
orzee001,Eric Orze,2026.0,MIN,MIN,P,,0.006215736269950867,,0,24,0,,0.1491776704788208,,0.1491776704788208,,0.01491776704788208,,0.01491776704788208,1,2026,2026,,0.01491776704788208,,0.01491776704788208,,0.12431472539901733,,P,,,
stanm004,Giancarlo Stanton,2026.0,NYY,NYY,DH,0.00152828567661345,,,96,0,0,0.1467154249548912,,,0.1467154249548912,0.014671542495489121,,,0.014671542495489121,1,2026,2026,0.014671542495489121,,,0.014671542495489121,0.1069799973629415,,,DH,,,
diazy004,Yainer Diaz,2026.0,HOU,HOU,C,0.0013795769773423672,,,106,0,0,0.14623515959829092,,,0.14623515959829092,0.014623515959829091,,,0.014623515959829091,1,2026,2026,0.014623515959829091,,,0.014623515959829091,0.0965703884139657,,,C,,,
gonzn001,Nick Gonzales,2026.0,PIT,PIT,3B,0.0009698180947452784,,,149,0,0,0.14450289611704648,,,0.14450289611704648,0.014450289611704647,,,0.014450289611704647,1,2026,2026,0.014450289611704647,,,0.014450289611704647,0.06788726663216949,,,3B,,,
bogax001,Xander Bogaerts,2026.0,SD,SD,SS,0.0009078846778720617,,,158,0,0,0.14344577910378575,,,0.14344577910378575,0.014344577910378575,,,0.014344577910378575,1,2026,2026,0.014344577910378575,,,0.014344577910378575,0.06355192745104432,,,SS,,,
machm001,Manny Machado,2026.0,SD,SD,3B,0.0008897779043763876,,,161,0,0,0.1432542426045984,,,0.1432542426045984,0.014325424260459841,,,0.014325424260459841,1,2026,2026,0.014325424260459841,,,0.014325424260459841,0.06228445330634713,,,3B,,,
rengl001,Luis Rengifo,2026.0,MIL,MIL,3B,0.0011508048046380281,,,124,0,0,0.1426997957751155,,,0.1426997957751155,0.01426997957751155,,,0.01426997957751155,1,2026,2026,0.01426997957751155,,,0.01426997957751155,0.08055633632466197,,,3B,,,
baz-s001,Shane Baz,2026.0,BAL,BAL,P,,0.0030300039798021317,,0,47,0,,0.1424101870507002,,0.1424101870507002,,0.014241018705070019,,0.014241018705070019,1,2026,2026,,0.014241018705070019,,0.014241018705070019,,0.06060007959604263,,P,,,
hanib001,Brenan Hanifee,2026.0,DET,DET,P,,0.015742164105176926,,0,9,0,,0.14167947694659233,,0.14167947694659233,,0.014167947694659233,,0.014167947694659233,1,2026,2026,,0.014167947694659233,,0.014167947694659233,,0.3148432821035385,,P,,,
x675660,Shane Drohan,2026.0,MIL,MIL,P,,0.008074640296399593,,0,17,0,,0.1372688850387931,,0.1372688850387931,,0.01372688850387931,,0.01372688850387931,1,2026,2026,,0.01372688850387931,,0.01372688850387931,,0.16149280592799187,,P,,,
davih001,Henry Davis,2026.0,PIT,PIT,C,0.0014738219324499369,,,92,0,0,0.1355916177853942,,,0.1355916177853942,0.013559161778539419,,,0.013559161778539419,1,2026,2026,0.013559161778539419,,,0.013559161778539419,0.10316753527149558,,,C,,,
meidc001,Chase Meidroth,2026.0,CWS,CWS,2B,0.0008178865537047386,,,164,0,0,0.13413339480757713,,,0.13413339480757713,0.013413339480757713,,,0.013413339480757713,1,2026,2026,0.013413339480757713,,,0.013413339480757713,0.0572520587593317,,,2B,,,
hortc001,Cade Horton,2026.0,CHC,CHC,P,,0.014890425838530064,,0,9,0,,0.13401383254677057,,0.13401383254677057,,0.013401383254677057,,0.013401383254677057,1,2026,2026,,0.013401383254677057,,0.013401383254677057,,0.2978085167706013,,P,,,
langs001,Shea Langeliers,2026.0,ATH,ATH,C,0.0008097896352410316,,,165,0,0,0.13361528981477022,,,0.13361528981477022,0.013361528981477022,,,0.013361528981477022,1,2026,2026,0.013361528981477022,,,0.013361528981477022,0.056685274466872215,,,C,,,
brasm001,Matt Brash,2026.0,SEA,SEA,P,,0.010237745940685272,,0,13,0,,0.13309069722890854,,0.13309069722890854,,0.013309069722890855,,0.013309069722890855,1,2026,2026,,0.013309069722890855,,0.013309069722890855,,0.20475491881370544,,P,,,
x672960,Kazuma Okamoto,2026.0,TOR,TOR,3B,0.0008134287782013416,,,163,0,0,0.13258889084681869,,,0.13258889084681869,0.013258889084681869,,,0.013258889084681869,1,2026,2026,0.013258889084681869,,,0.013258889084681869,0.056940014474093914,,,3B,,,
myert001,Tobias Myers,2026.0,NYM,NYM,P,,0.0046874117106199265,,0,28,0,,0.13124752789735794,,0.13124752789735794,,0.013124752789735794,,0.013124752789735794,1,2026,2026,,0.013124752789735794,,0.013124752789735794,,0.09374823421239853,,P,,,
whitg002,Garrett Whitlock,2026.0,BOS,BOS,P,,0.008090238086879253,,0,16,0,,0.12944380939006805,,0.12944380939006805,,0.012944380939006805,,0.012944380939006805,1,2026,2026,,0.012944380939006805,,0.012944380939006805,,0.16180476173758507,,P,,,
tenaj001,José Tena,2026.0,WSH,WSH,2B,0.00167559995315969,,,77,0,0,0.12902119639329612,,,0.12902119639329612,0.012902119639329612,,,0.012902119639329612,1,2026,2026,0.012902119639329612,,,0.012902119639329612,0.1172919967211783,,,2B,,,
kerko001,Orion Kerkering,2026.0,PHI,PHI,P,,0.006409999914467335,,0,20,0,,0.1281999982893467,,0.1281999982893467,,0.01281999982893467,,0.01281999982893467,1,2026,2026,,0.01281999982893467,,0.01281999982893467,,0.1281999982893467,,P,,,
seagc001,Corey Seager,2026.0,TEX,TEX,SS,0.0007400980684906244,,,170,0,0,0.12581667164340615,,,0.12581667164340615,0.012581667164340615,,,0.012581667164340615,1,2026,2026,0.012581667164340615,,,0.012581667164340615,0.05180686479434371,,,SS,,,
kilic001,Caleb Kilian,2026.0,SF,SF,P,,0.00598554965108633,,0,21,0,,0.12569654267281294,,0.12569654267281294,,0.012569654267281294,,0.012569654267281294,1,2026,2026,,0.012569654267281294,,0.012569654267281294,,0.11971099302172661,,P,,,
amaym001,Miguel Amaya,2026.0,CHC,CHC,C,0.0017952707130461931,,,70,0,0,0.12566894991323352,,,0.12566894991323352,0.012566894991323352,,,0.012566894991323352,1,2026,2026,0.012566894991323352,,,0.012566894991323352,0.12566894991323352,,,C,,,
perdg001,Geraldo Perdomo,2026.0,AZ,AZ,SS,0.000837651314213872,,,150,0,0,0.1256476971320808,,,0.1256476971320808,0.01256476971320808,,,0.01256476971320808,1,2026,2026,0.01256476971320808,,,0.01256476971320808,0.05863559199497104,,,SS,,,
ralec001,Cal Raleigh,2026.0,SEA,SEA,C,0.0007340821903198957,,,168,0,0,0.12332580797374249,,,0.12332580797374249,0.01233258079737425,,,0.01233258079737425,1,2026,2026,0.01233258079737425,,,0.01233258079737425,0.0513857533223927,,,C,,,
wellt003,Tyler Wells,2026.0,BAL,BAL,P,,0.00582099799066782,,0,21,0,,0.12224095780402422,,0.12224095780402422,,0.012224095780402422,,0.012224095780402422,1,2026,2026,,0.012224095780402422,,0.012224095780402422,,0.1164199598133564,,P,,,
holdc001,Colin Holderman,2026.0,CLE,CLE,P,,0.007548382505774498,,0,16,0,,0.12077412009239197,,0.12077412009239197,,0.012077412009239197,,0.012077412009239197,1,2026,2026,,0.012077412009239197,,0.012077412009239197,,0.15096765011548996,,P,,,
winnk001,Keaton Winn,2026.0,SF,SF,P,,0.006031585857272148,,0,20,0,,0.12063171714544296,,0.12063171714544296,,0.012063171714544296,,0.012063171714544296,1,2026,2026,,0.012063171714544296,,0.012063171714544296,,0.12063171714544296,,P,,,
gimea001,Andrés Giménez,2026.0,TOR,TOR,SS,0.0008676701691001654,,,139,0,0,0.12060615350492299,,,0.12060615350492299,0.012060615350492299,,,0.012060615350492299,1,2026,2026,0.012060615350492299,,,0.012060615350492299,0.060736911837011576,,,SS,,,
tovae001,Ezequiel Tovar,2026.0,COL,COL,SS,0.0008038559462875128,,,148,0,0,0.11897068005055189,,,0.11897068005055189,0.01189706800505519,,,0.01189706800505519,1,2026,2026,0.01189706800505519,,,0.01189706800505519,0.056269916240125895,,,SS,,,
sewap001,Paul Sewald,2026.0,AZ,AZ,P,,0.007407678756862879,,0,16,0,,0.11852286010980606,,0.11852286010980606,,0.011852286010980605,,0.011852286010980605,1,2026,2026,,0.011852286010980605,,0.011852286010980605,,0.14815357513725758,,P,,,
jungj001,Josh Jung,2026.0,TEX,TEX,3B,0.0007782531902194023,,,152,0,0,0.11829448491334915,,,0.11829448491334915,0.011829448491334915,,,0.011829448491334915,1,2026,2026,0.011829448491334915,,,0.011829448491334915,0.05447772331535816,,,3B,,,
younc005,Cole Young,2026.0,SEA,SEA,2B,0.0007086275145411491,,,164,0,0,0.11621491238474846,,,0.11621491238474846,0.011621491238474845,,,0.011621491238474845,1,2026,2026,0.011621491238474845,,,0.011621491238474845,0.04960392601788044,,,2B,,,
wilsj006,Jacob Wilson,2026.0,ATH,ATH,SS,0.0006830745842307806,,,169,0,0,0.11543960473500192,,,0.11543960473500192,0.011543960473500193,,,0.011543960473500193,1,2026,2026,0.011543960473500193,,,0.011543960473500193,0.04781522089615464,,,SS,,,
stris002,Spencer Strider,2026.0,ATL,ATL,P,,0.011077182367444038,,0,10,0,,0.11077182367444038,,0.11077182367444038,,0.011077182367444038,,0.011077182367444038,1,2026,2026,,0.011077182367444038,,0.011077182367444038,,0.22154364734888077,,P,,,
clemk001,Kody Clemens,2026.0,MIN,MIN,1B,0.0010299300774931908,,,107,0,0,0.11020251829177141,,,0.11020251829177141,0.011020251829177142,,,0.011020251829177142,1,2026,2026,0.011020251829177142,,,0.011020251829177142,0.07209510542452335,,,1B,,,
bohma001,Alec Bohm,2026.0,PHI,PHI,3B,0.0007280143909156322,,,150,0,0,0.10920215863734484,,,0.10920215863734484,0.010920215863734484,,,0.010920215863734484,1,2026,2026,0.010920215863734484,,,0.010920215863734484,0.05096100736409426,,,3B,,,
hoskr001,Rhys Hoskins,2026.0,CLE,CLE,1B,0.0009560310281813145,,,114,0,0,0.10898753721266985,,,0.10898753721266985,0.010898753721266984,,,0.010898753721266984,1,2026,2026,0.010898753721266984,,,0.010898753721266984,0.06692217197269201,,,1B,,,
ortij005,Joey Ortiz,2026.0,MIL,MIL,SS,0.001187867484986782,,,91,0,0,0.10809594113379717,,,0.10809594113379717,0.010809594113379718,,,0.010809594113379718,1,2026,2026,0.010809594113379718,,,0.010809594113379718,0.08315072394907475,,,SS,,,
x702303,Riley Martin,2026.0,CHC,CHC,P,,0.011962909251451492,,0,9,0,,0.10766618326306343,,0.10766618326306343,,0.010766618326306343,,0.010766618326306343,1,2026,2026,,0.010766618326306343,,0.010766618326306343,,0.23925818502902985,,P,,,
senza001,Antonio Senzatela,2026.0,COL,COL,P,,0.003963145427405834,,0,27,0,,0.10700492653995752,,0.10700492653995752,,0.010700492653995752,,0.010700492653995752,1,2026,2026,,0.010700492653995752,,0.010700492653995752,,0.07926290854811668,,P,,,
carrc005,Corbin Carroll,2026.0,AZ,AZ,RF,0.0006906983908265829,,,154,0,0,0.10636755218729377,,,0.10636755218729377,0.010636755218729376,,,0.010636755218729376,1,2026,2026,0.010636755218729376,,,0.010636755218729376,0.048348887357860804,,,RF,,,
colli001,Isaac Collins,2026.0,KC,KC,LF,0.0008194043766707182,,,129,0,0,0.10570316459052265,,,0.10570316459052265,0.010570316459052265,,,0.010570316459052265,1,2026,2026,0.010570316459052265,,,0.010570316459052265,0.057358306366950274,,,LF,,,
ballm001,Moisés Ballesteros,2026.0,CHC,CHC,C,0.0009565404616296291,,,110,0,0,0.1052194507792592,,,0.1052194507792592,0.01052194507792592,,,0.01052194507792592,1,2026,2026,0.01052194507792592,,,0.01052194507792592,0.06695783231407404,,,C,,,
hurtk001,Kyle Hurt,2026.0,LAD,LAD,P,,0.010332818143069744,,0,10,0,,0.10332818143069744,,0.10332818143069744,,0.010332818143069744,,0.010332818143069744,1,2026,2026,,0.010332818143069744,,0.010332818143069744,,0.20665636286139488,,P,,,
rafac001,Ceddanne Rafaela,2026.0,BOS,BOS,CF,0.0007187742739915848,,,142,0,0,0.10206594690680504,,,0.10206594690680504,0.010206594690680503,,,0.010206594690680503,1,2026,2026,0.010206594690680503,,,0.010206594690680503,0.050314199179410934,,,CF,,,
dreyj001,Jack Dreyer,2026.0,LAD,LAD,P,,0.004635205492377281,,0,22,0,,0.10197452083230019,,0.10197452083230019,,0.01019745208323002,,0.01019745208323002,1,2026,2026,,0.01019745208323002,,0.01019745208323002,,0.09270410984754562,,P,,,
torks001,Spencer Torkelson,2026.0,DET,DET,1B,0.0006472165696322918,,,157,0,0,0.10161300143226981,,,0.10161300143226981,0.01016130014322698,,,0.01016130014322698,1,2026,2026,0.01016130014322698,,,0.01016130014322698,0.045305159874260426,,,1B,,,
mcdot001,Trevor McDonald,2026.0,SF,SF,P,,0.014484521932899952,,0,7,0,,0.10139165353029966,,0.10139165353029966,,0.010139165353029967,,0.010139165353029967,1,2026,2026,,0.010139165353029967,,0.010139165353029967,,0.28969043865799904,,P,,,
piven001,Nick Pivetta,2026.0,SD,SD,P,,0.006322962231934071,,0,16,0,,0.10116739571094513,,0.10116739571094513,,0.010116739571094513,,0.010116739571094513,1,2026,2026,,0.010116739571094513,,0.010116739571094513,,0.1264592446386814,,P,,,
bibet001,Tanner Bibee,2026.0,CLE,CLE,P,,0.00216103857383132,,0,46,0,,0.09940777439624071,,0.09940777439624071,,0.009940777439624071,,0.009940777439624071,1,2026,2026,,0.009940777439624071,,0.009940777439624071,,0.043220771476626396,,P,,,
x682608,Peyton Gray,2026.0,TEX,TEX,P,,0.012423422187566757,,0,8,0,,0.09938737750053406,,0.09938737750053406,,0.009938737750053406,,0.009938737750053406,1,2026,2026,,0.009938737750053406,,0.009938737750053406,,0.24846844375133514,,P,,,
deloy001,Yerry De los Santos,2026.0,NYY,NYY,P,,0.016559073701500893,,0,6,0,,0.09935444220900536,,0.09935444220900536,,0.009935444220900536,,0.009935444220900536,1,2026,2026,,0.009935444220900536,,0.009935444220900536,,0.33118147403001785,,P,,,
basas001,Samuel Basallo,2026.0,BAL,BAL,C,0.0007864995859563351,,,126,0,0,0.09909894783049822,,,0.09909894783049822,0.009909894783049822,,,0.009909894783049822,1,2026,2026,0.009909894783049822,,,0.009909894783049822,0.055054971016943455,,,C,,,
rival002,Leo Rivas,2026.0,SEA,SEA,3B,0.0008773866575211287,,,112,0,0,0.09826730564236641,,,0.09826730564236641,0.00982673056423664,,,0.00982673056423664,1,2026,2026,0.00982673056423664,,,0.00982673056423664,0.061417066026479006,,,3B,,,
castw003,Willi Castro,2026.0,COL,COL,2B,0.000806580064818263,,,120,0,0,0.09678960777819157,,,0.09678960777819157,0.009678960777819157,,,0.009678960777819157,1,2026,2026,0.009678960777819157,,,0.009678960777819157,0.056460604537278414,,,2B,,,
tavel001,Leody Taveras,2026.0,BAL,BAL,CF,0.00085593038238585,,,111,0,0,0.09500827244482934,,,0.09500827244482934,0.009500827244482934,,,0.009500827244482934,1,2026,2026,0.009500827244482934,,,0.009500827244482934,0.0599151267670095,,,CF,,,
speig001,Gabe Speier,2026.0,SEA,SEA,P,,0.006327968090772629,,0,15,0,,0.09491952136158943,,0.09491952136158943,,0.009491952136158943,,0.009491952136158943,1,2026,2026,,0.009491952136158943,,0.009491952136158943,,0.12655936181545258,,P,,,
fuend001,Didier Fuentes,2026.0,ATL,ATL,P,,0.007260093465447426,,0,13,0,,0.09438121505081654,,0.09438121505081654,,0.009438121505081654,,0.009438121505081654,1,2026,2026,,0.009438121505081654,,0.009438121505081654,,0.14520186930894852,,P,,,
smitd008,Dominic Smith,2026.0,ATL,ATL,1B,0.0011357932817190886,,,83,0,0,0.09427084238268435,,,0.09427084238268435,0.009427084238268435,,,0.009427084238268435,1,2026,2026,0.009427084238268435,,,0.009427084238268435,0.0795055297203362,,,1B,,,
marta007,Austin Martin,2026.0,MIN,MIN,LF,0.0008122432045638561,,,116,0,0,0.09422021172940731,,,0.09422021172940731,0.00942202117294073,,,0.00942202117294073,1,2026,2026,0.00942202117294073,,,0.00942202117294073,0.05685702431946993,,,LF,,,
pedej001,Joc Pederson,2026.0,TEX,TEX,1B,0.0008777626790106297,,,107,0,0,0.09392060665413737,,,0.09392060665413737,0.009392060665413737,,,0.009392060665413737,1,2026,2026,0.009392060665413737,,,0.009392060665413737,0.061443387530744076,,,1B,,,
meadc001,Curtis Mead,2026.0,WSH,WSH,1B,0.0009370206389576197,,,100,0,0,0.09370206389576197,,,0.09370206389576197,0.009370206389576197,,,0.009370206389576197,1,2026,2026,0.009370206389576197,,,0.009370206389576197,0.06559144472703338,,,1B,,,
leguc001,Casey Legumina,2026.0,SEA,SEA|TB,P,,0.005496657453477383,,0,17,0,,0.0934431767091155,,0.0934431767091155,,0.00934431767091155,,0.00934431767091155,1,2026,2026,,0.00934431767091155,,0.00934431767091155,,0.10993314906954765,,P,,,
x687570,Connor Prielipp,2026.0,MIN,MIN,P,,0.004910554736852646,,0,19,0,,0.09330054000020027,,0.09330054000020027,,0.009330054000020026,,0.009330054000020026,1,2026,2026,,0.009330054000020026,,0.009330054000020026,,0.09821109473705292,,P,,,
rodrj007,Julio Rodríguez,2026.0,SEA,SEA,CF,0.000521001173183322,,,179,0,0,0.09325920999981463,,,0.09325920999981463,0.009325920999981464,,,0.009325920999981464,1,2026,2026,0.009325920999981464,,,0.009325920999981464,0.03647008212283254,,,CF,,,
montm003,Mason Montgomery,2026.0,PIT,PIT,P,,0.005111432634294033,,0,18,0,,0.0920057874172926,,0.0920057874172926,,0.009200578741729259,,0.009200578741729259,1,2026,2026,,0.009200578741729259,,0.009200578741729259,,0.10222865268588066,,P,,,
alvaa003,,,,,,,0.018384844064712524,,0,5,0,,0.09192422032356262,,0.09192422032356262,,0.009192422032356262,,0.009192422032356262,1,2026,2026,,0.009192422032356262,,0.009192422032356262,,0.3676968812942505,,UNK,,,
mille002,Erik Miller,2026.0,SF,SF,P,,0.006547900382429361,,0,14,0,,0.09167060535401106,,0.09167060535401106,,0.009167060535401107,,0.009167060535401107,1,2026,2026,,0.009167060535401107,,0.009167060535401107,,0.13095800764858723,,P,,,
schrj001,John Schreiber,2026.0,KC,KC,P,,0.0047686537727713585,,0,19,0,,0.09060442168265581,,0.09060442168265581,,0.00906044216826558,,0.00906044216826558,1,2026,2026,,0.00906044216826558,,0.00906044216826558,,0.09537307545542717,,P,,,
scotc001,Christian Scott,2026.0,NYM,NYM,P,,0.007180340122431517,,0,12,0,,0.0861640814691782,,0.0861640814691782,,0.00861640814691782,,0.00861640814691782,1,2026,2026,,0.00861640814691782,,0.00861640814691782,,0.14360680244863033,,P,,,
cleme002,Ernie Clement,2026.0,TOR,TOR,2B,0.0005279362667351961,,,162,0,0,0.08552567521110177,,,0.08552567521110177,0.008552567521110176,,,0.008552567521110176,1,2026,2026,0.008552567521110176,,,0.008552567521110176,0.03695553867146373,,,2B,,,
varsd001,Daulton Varsho,2026.0,TOR,TOR,CF,0.0005810672882944345,,,147,0,0,0.08541689137928188,,,0.08541689137928188,0.008541689137928188,,,0.008541689137928188,1,2026,2026,0.008541689137928188,,,0.008541689137928188,0.04067471018061042,,,CF,,,
bachl001,Lake Bachar,2026.0,MIA,MIA,P,,0.0039504524320364,,0,21,0,,0.0829595010727644,,0.0829595010727644,,0.00829595010727644,,0.00829595010727644,1,2026,2026,,0.00829595010727644,,0.00829595010727644,,0.079009048640728,,P,,,
younj004,Jacob Young,2026.0,WSH,WSH,CF,0.0005710546392947435,,,143,0,0,0.08166081341914833,,,0.08166081341914833,0.008166081341914832,,,0.008166081341914832,1,2026,2026,0.008166081341914832,,,0.008166081341914832,0.03997382475063205,,,CF,,,
clart003,Taylor Clarke,2026.0,AZ,AZ,P,,0.0038857050240039825,,0,21,0,,0.08159980550408363,,0.08159980550408363,,0.008159980550408364,,0.008159980550408364,1,2026,2026,,0.008159980550408364,,0.008159980550408364,,0.07771410048007965,,P,,,
wella002,Austin Wells,2026.0,NYY,NYY,C,0.0007273394148796797,,,112,0,0,0.08146201446652412,,,0.08146201446652412,0.008146201446652412,,,0.008146201446652412,1,2026,2026,0.008146201446652412,,,0.008146201446652412,0.05091375904157758,,,C,,,
fermj002,José Fermin,2026.0,LAA,LAA,P,,0.011558917351067066,,0,7,0,,0.08091242145746946,,0.08091242145746946,,0.008091242145746946,,0.008091242145746946,1,2026,2026,,0.008091242145746946,,0.008091242145746946,,0.23117834702134132,,P,,,
ribao001,Orlando Ribalta,2026.0,WSH,WSH,P,,0.011548485606908798,,0,7,0,,0.08083939924836159,,0.08083939924836159,,0.008083939924836159,,0.008083939924836159,1,2026,2026,,0.008083939924836159,,0.008083939924836159,,0.23096971213817596,,P,,,
halld004,DL Hall,2026.0,MIL,MIL,P,,0.003361712209880352,,0,24,0,,0.08068109303712845,,0.08068109303712845,,0.008068109303712845,,0.008068109303712845,1,2026,2026,,0.008068109303712845,,0.008068109303712845,,0.06723424419760704,,P,,,
keitc001,Colt Keith,2026.0,DET,DET,3B,0.0006734596099704504,,,119,0,0,0.0801416935864836,,,0.0801416935864836,0.008014169358648359,,,0.008014169358648359,1,2026,2026,0.008014169358648359,,,0.008014169358648359,0.04714217269793153,,,3B,,,
x702273,Noah Schultz,2026.0,CWS,CWS,P,,0.0030745440162718296,,0,26,0,,0.07993814442306757,,0.07993814442306757,,0.007993814442306757,,0.007993814442306757,1,2026,2026,,0.007993814442306757,,0.007993814442306757,,0.06149088032543659,,P,,,
x683742,Jose Franco,2026.0,CIN,CIN,P,,0.005239357240498066,,0,15,0,,0.07859035860747099,,0.07859035860747099,,0.007859035860747099,,0.007859035860747099,1,2026,2026,,0.007859035860747099,,0.007859035860747099,,0.10478714480996132,,P,,,
garcb002,Brandyn Garcia,2026.0,AZ,AZ,P,,0.015658942982554436,,0,5,0,,0.07829471491277218,,0.07829471491277218,,0.007829471491277218,,0.007829471491277218,1,2026,2026,,0.007829471491277218,,0.007829471491277218,,0.3131788596510887,,P,,,
benia002,Andrew Benintendi,2026.0,CWS,CWS,LF,0.0006112200208008289,,,126,0,0,0.07701372262090445,,,0.07701372262090445,0.0077013722620904446,,,0.0077013722620904446,1,2026,2026,0.0077013722620904446,,,0.0077013722620904446,0.042785401456058025,,,LF,,,
santd003,Dennis Santana,2026.0,PIT,PIT,P,,0.004272649064660072,,0,18,0,,0.0769076831638813,,0.0769076831638813,,0.00769076831638813,,0.00769076831638813,1,2026,2026,,0.00769076831638813,,0.00769076831638813,,0.08545298129320145,,P,,,
johnp001,Pierce Johnson,2026.0,CIN,CIN,P,,0.0037947860546410084,,0,20,0,,0.07589572109282017,,0.07589572109282017,,0.007589572109282017,,0.007589572109282017,1,2026,2026,,0.007589572109282017,,0.007589572109282017,,0.07589572109282017,,P,,,
rushd001,Dalton Rushing,2026.0,LAD,LAD,C,0.0010825383942574263,,,70,0,0,0.07577768759801984,,,0.07577768759801984,0.007577768759801984,,,0.007577768759801984,1,2026,2026,0.007577768759801984,,,0.007577768759801984,0.07577768759801984,,,C,,,
paled001,Daniel Palencia,2026.0,CHC,CHC,P,,0.009390939027071,,0,8,0,,0.075127512216568,,0.075127512216568,,0.0075127512216567995,,0.0075127512216567995,1,2026,2026,,0.0075127512216567995,,0.0075127512216567995,,0.18781878054141998,,P,,,
suara001,Albert Suárez,2026.0,BAL,BAL,P,,0.004546902142465115,,0,16,0,,0.07275043427944183,,0.07275043427944183,,0.007275043427944184,,0.007275043427944184,1,2026,2026,,0.007275043427944184,,0.007275043427944184,,0.09093804284930229,,P,,,
carte001,Evan Carter,2026.0,TEX,TEX,CF,0.000495261512696743,,,146,0,0,0.07230818085372448,,,0.07230818085372448,0.007230818085372448,,,0.007230818085372448,1,2026,2026,0.007230818085372448,,,0.007230818085372448,0.03466830588877201,,,CF,,,
caiso001,Owen Caissie,2026.0,MIA,MIA,RF,0.0006276096682995558,,,114,0,0,0.07154750218614936,,,0.07154750218614936,0.007154750218614936,,,0.007154750218614936,1,2026,2026,0.007154750218614936,,,0.007154750218614936,0.043932676780968904,,,RF,,,
lyncd001,Daniel Lynch IV,2026.0,KC,KC,P,,0.003366706892848015,,0,21,0,,0.07070084474980831,,0.07070084474980831,,0.0070700844749808315,,0.0070700844749808315,1,2026,2026,,0.0070700844749808315,,0.0070700844749808315,,0.0673341378569603,,P,,,
hendl002,Logan Henderson,2026.0,MIL,MIL,P,,0.005418693646788597,,0,13,0,,0.07044301740825176,,0.07044301740825176,,0.007044301740825177,,0.007044301740825177,1,2026,2026,,0.007044301740825177,,0.007044301740825177,,0.10837387293577194,,P,,,
x691945,Carter Baumler,2026.0,TEX,TEX,P,,0.011638952419161797,,0,6,0,,0.06983371451497078,,0.06983371451497078,,0.006983371451497078,,0.006983371451497078,1,2026,2026,,0.006983371451497078,,0.006983371451497078,,0.23277904838323593,,P,,,
hedga001,Austin Hedges,2026.0,CLE,CLE,C,0.0012966969516128302,-0.0051308926194906235,,57,1,0,0.07391172624193132,-0.0051308926194906235,,0.0687808336224407,0.007391172624193132,-0.0005130892619490624,,0.00687808336224407,1,2026,2026,0.007391172624193132,-0.0005130892619490624,,0.00687808336224407,0.09076878661289811,-0.10261785238981247,,C,,,
crawj002,J.P. Crawford,2026.0,SEA,SEA,SS,0.00048628984950482845,,,141,0,0,0.06856686878018081,,,0.06856686878018081,0.006856686878018081,,,0.006856686878018081,1,2026,2026,0.006856686878018081,,,0.006856686878018081,0.03404028946533799,,,SS,,,
weavl001,Luke Weaver,2026.0,NYM,NYM,P,,0.003595293266698718,,0,19,0,,0.06831057206727564,,0.06831057206727564,,0.0068310572067275645,,0.0068310572067275645,1,2026,2026,,0.0068310572067275645,,0.0068310572067275645,,0.07190586533397436,,P,,,
x702153,Brian Fitzpatrick,2026.0,MIL,MIL,P,,0.013637694530189037,,0,5,0,,0.06818847265094519,,0.06818847265094519,,0.006818847265094519,,0.006818847265094519,1,2026,2026,,0.006818847265094519,,0.006818847265094519,,0.27275389060378075,,P,,,
thoma004,Alek Thomas,2026.0,AZ,AZ,CF,0.0006728789303451777,,,101,0,0,0.06796077196486294,,,0.06796077196486294,0.0067960771964862944,,,0.0067960771964862944,1,2026,2026,0.0067960771964862944,,,0.0067960771964862944,0.047101525124162436,,,CF,,,
